İL1,İL2,MESAFE
06,Unnamed: 39,315
07,Unnamed: 39,615
08,Unnamed: 39,822
09,Unnamed: 39,814
10,Unnamed: 39,837
11,Unnamed: 39,616
12,Unnamed: 39,569
13,Unnamed: 39,760
14,Unnamed: 39,504
15,Unnamed: 39,582
16,Unnamed: 39,688
17,Unnamed: 39,967
18,Unnamed: 39,346
19,Unnamed: 39,281
20,Unnamed: 39,696
21,Unnamed: 39,581
22,Unnamed: 39,998
23,Unnamed: 39,432
24,Unnamed: 39,451
25,Unnamed: 39,636
26,Unnamed: 39,536
27,Unnamed: 39,330
28,Unnamed: 39,490
29,Unnamed: 39,554
30,Unnamed: 39,1058
31,Unnamed: 39,428
32,Unnamed: 39,553
33,Unnamed: 39,328
34,Unnamed: 39,766
35,Unnamed: 39,840
36,Unnamed: 39,838
37,Unnamed: 39,452
39,Unnamed: 39,975
40,Unnamed: 39,133
41,Unnamed: 39,656
42,Unnamed: 39,302
43,Unnamed: 39,610
44,Unnamed: 39,335
45,Unnamed: 39,820
46,Unnamed: 39,254
47,Unnamed: 39,663
48,Unnamed: 39,823
49,Unnamed: 39,679
50,Unnamed: 39,79
51,Unnamed: 39,128
52,Unnamed: 39,482
53,Unnamed: 39,685
54,Unnamed: 39,618
55,Unnamed: 39,453
56,Unnamed: 39,768
57,Unnamed: 39,543
58,Unnamed: 39,202
59,Unnamed: 39,897
60,Unnamed: 39,267
61,Unnamed: 39,606
62,Unnamed: 39,574
63,Unnamed: 39,468
64,Unnamed: 39,625
65,Unnamed: 39,895
66,Unnamed: 39,197
67,Unnamed: 39,580
68,Unnamed: 39,155
69,Unnamed: 39,575
70,Unnamed: 39,303
71,Unnamed: 39,242
72,Unnamed: 39,680
73,Unnamed: 39,832
74,Unnamed: 39,598
75,Unnamed: 39,857
76,Unnamed: 39,960
77,Unnamed: 39,721
78,Unnamed: 39,529
79,Unnamed: 39,393
80,Unnamed: 39,356
81,Unnamed: 39,550
İL PLAKA NO,Unnamed: 40,KIRKLARELİ
01,Unnamed: 40,1159
02,Unnamed: 40,1391
03,Unnamed: 40,659
04,Unnamed: 40,1617
05,Unnamed: 40,883
06,Unnamed: 40,662
07,Unnamed: 40,924
08,Unnamed: 40,1492
09,Unnamed: 40,682
10,Unnamed: 40,434
11,Unnamed: 40,457
12,Unnamed: 40,1546
13,Unnamed: 40,1737
14,Unnamed: 40,471
15,Unnamed: 40,803
16,Unnamed: 40,443
17,Unnamed: 40,245
18,Unnamed: 40,704
19,Unnamed: 40,820
20,Unnamed: 40,716
21,Unnamed: 40,1558
22,Unnamed: 40,67
23,Unnamed: 40,1409
24,Unnamed: 40,1252
25,Unnamed: 40,1438
26,Unnamed: 40,532
27,Unnamed: 40,1307
28,Unnamed: 40,1133
29,Unnamed: 40,1295
30,Unnamed: 40,2035
31,Unnamed: 40,1355
32,Unnamed: 40,804
33,Unnamed: 40,1152
34,Unnamed: 40,209
35,Unnamed: 40,560
36,Unnamed: 40,1640
37,Unnamed: 40,718
38,Unnamed: 40,975
40,Unnamed: 40,842
41,Unnamed: 40,321
42,Unnamed: 40,885
43,Unnamed: 40,562
44,Unnamed: 40,1312
45,Unnamed: 40,570
46,Unnamed: 40,1232
47,Unnamed: 40,1640
48,Unnamed: 40,780
49,Unnamed: 40,1656
50,Unnamed: 40,935
51,Unnamed: 40,1015
52,Unnamed: 40,1091
53,Unnamed: 40,1344
54,Unnamed: 40,357
55,Unnamed: 40,944
56,Unnamed: 40,1745
57,Unnamed: 40,898
58,Unnamed: 40,1101
59,Unnamed: 40,124
60,Unnamed: 40,992
61,Unnamed: 40,1265
62,Unnamed: 40,1375
63,Unnamed: 40,1446
64,Unnamed: 40,656
65,Unnamed: 40,1850
66,Unnamed: 40,874
67,Unnamed: 40,538
68,Unnamed: 40,891
69,Unnamed: 40,1335
70,Unnamed: 40,998
71,Unnamed: 40,733
72,Unnamed: 40,1657
73,Unnamed: 40,1809
74,Unnamed: 40,625
75,Unnamed: 40,1602
76,Unnamed: 40,1761
77,Unnamed: 40,387
78,Unnamed: 40,605
79,Unnamed: 40,1370
80,Unnamed: 40,1249
81,Unnamed: 40,425
İL PLAKA NO,Unnamed: 41,KIRŞEHİR
01,Unnamed: 41,376
02,Unnamed: 41,549
03,Unnamed: 41,425
04,Unnamed: 41,940
05,Unnamed: 41,312
06,Unnamed: 41,183
07,Unnamed: 41,568
08,Unnamed: 41,941
09,Unnamed: 41,765
10,Unnamed: 41,706
11,Unnamed: 41,483
12,Unnamed: 41,704
13,Unnamed: 41,895
14,Unnamed: 41,371
15,Unnamed: 41,536
16,Unnamed: 41,555
17,Unnamed: 41,834
18,Unnamed: 41,214
19,Unnamed: 41,221
20,Unnamed: 41,646
21,Unnamed: 41,715
22,Unnamed: 41,866
23,Unnamed: 41,566
24,Unnamed: 41,575
25,Unnamed: 41,760
26,Unnamed: 41,403
27,Unnamed: 41,464
28,Unnamed: 41,582
29,Unnamed: 41,678
30,Unnamed: 41,1193
31,Unnamed: 41,562
32,Unnamed: 41,507
33,Unnamed: 41,369
34,Unnamed: 41,634
35,Unnamed: 41,752
36,Unnamed: 41,962
37,Unnamed: 41,319
38,Unnamed: 41,133
39,Unnamed: 41,842
41,Unnamed: 41,523
42,Unnamed: 41,255
43,Unnamed: 41,482
44,Unnamed: 41,469
45,Unnamed: 41,732
46,Unnamed: 41,389
47,Unnamed: 41,797
48,Unnamed: 41,773
49,Unnamed: 41,814
50,Unnamed: 41,92
51,Unnamed: 41,173
52,Unnamed: 41,540
53,Unnamed: 41,793
54,Unnamed: 41,486
55,Unnamed: 41,393
56,Unnamed: 41,902
57,Unnamed: 41,490
58,Unnamed: 41,326
59,Unnamed: 41,764
60,Unnamed: 41,332
61,Unnamed: 41,714
62,Unnamed: 41,698
63,Unnamed: 41,603
64,Unnamed: 41,537
65,Unnamed: 41,1029
66,Unnamed: 41,113
67,Unnamed: 41,447
68,Unnamed: 41,108
69,Unnamed: 41,699
70,Unnamed: 41,320
71,Unnamed: 41,109
72,Unnamed: 41,815
73,Unnamed: 41,967
74,Unnamed: 41,466
75,Unnamed: 41,981
76,Unnamed: 41,1084
77,Unnamed: 41,588
78,Unnamed: 41,397
79,Unnamed: 41,528
80,Unnamed: 41,466
81,Unnamed: 41,417
İL PLAKA NO,Unnamed: 42,KOCAELİ (İZMİT)
01,Unnamed: 42,840
02,Unnamed: 42,1072
03,Unnamed: 42,340
04,Unnamed: 42,1298
05,Unnamed: 42,563
06,Unnamed: 42,342
07,Unnamed: 42,605
08,Unnamed: 42,1173
09,Unnamed: 42,569
10,Unnamed: 42,280
11,Unnamed: 42,138
12,Unnamed: 42,1227
13,Unnamed: 42,1418
14,Unnamed: 42,152
15,Unnamed: 42,483
16,Unnamed: 42,131
17,Unnamed: 42,398
18,Unnamed: 42,385
19,Unnamed: 42,501
20,Unnamed: 42,539
21,Unnamed: 42,1239
22,Unnamed: 42,345
23,Unnamed: 42,1090
24,Unnamed: 42,933
25,Unnamed: 42,1118
26,Unnamed: 42,213
27,Unnamed: 42,988
28,Unnamed: 42,814
29,Unnamed: 42,976
30,Unnamed: 42,1716
31,Unnamed: 42,1036
32,Unnamed: 42,485
33,Unnamed: 42,833
34,Unnamed: 42,113
35,Unnamed: 42,453
36,Unnamed: 42,1321
37,Unnamed: 42,399
38,Unnamed: 42,656
39,Unnamed: 42,321
40,Unnamed: 42,523
42,Unnamed: 42,566
43,Unnamed: 42,243
44,Unnamed: 42,992
45,Unnamed: 42,417
46,Unnamed: 42,912
47,Unnamed: 42,1321
48,Unnamed: 42,666
49,Unnamed: 42,1337
50,Unnamed: 42,616
51,Unnamed: 42,696
52,Unnamed: 42,772
53,Unnamed: 42,1025
54,Unnamed: 42,37
55,Unnamed: 42,625
56,Unnamed: 42,1426
57,Unnamed: 42,578
58,Unnamed: 42,782
59,Unnamed: 42,243
60,Unnamed: 42,673
61,Unnamed: 42,946
62,Unnamed: 42,1056
63,Unnamed: 42,1126
64,Unnamed: 42,381
65,Unnamed: 42,1531
66,Unnamed: 42,555
67,Unnamed: 42,218
68,Unnamed: 42,572
69,Unnamed: 42,1015
70,Unnamed: 42,679
71,Unnamed: 42,414
72,Unnamed: 42,1338
73,Unnamed: 42,1490
74,Unnamed: 42,306
75,Unnamed: 42,1282
76,Unnamed: 42,1442
77,Unnamed: 42,65
78,Unnamed: 42,286
79,Unnamed: 42,1051
80,Unnamed: 42,929
81,Unnamed: 42,106
İL PLAKA NO,Unnamed: 43,KONYA
01,Unnamed: 43,357
02,Unnamed: 43,695
03,Unnamed: 43,226
04,Unnamed: 43,1111
05,Unnamed: 43,509
06,Unnamed: 43,259
07,Unnamed: 43,271
08,Unnamed: 43,1117
09,Unnamed: 43,527
10,Unnamed: 43,550
11,Unnamed: 43,433
12,Unnamed: 43,875
13,Unnamed: 43,1066
14,Unnamed: 43,455
15,Unnamed: 43,295
16,Unnamed: 43,504
17,Unnamed: 43,741
18,Unnamed: 43,354
19,Unnamed: 43,419
20,Unnamed: 43,408
21,Unnamed: 43,887
22,Unnamed: 43,908
23,Unnamed: 43,738
24,Unnamed: 43,746
25,Unnamed: 43,932
26,Unnamed: 43,337
27,Unnamed: 43,574
28,Unnamed: 43,779
29,Unnamed: 43,850
30,Unnamed: 43,1264
31,Unnamed: 43,553
32,Unnamed: 43,266
33,Unnamed: 43,350
34,Unnamed: 43,676
35,Unnamed: 43,553
36,Unnamed: 43,1134
37,Unnamed: 43,460
38,Unnamed: 43,302
39,Unnamed: 43,885
40,Unnamed: 43,255
41,Unnamed: 43,566
43,Unnamed: 43,323
44,Unnamed: 43,641
45,Unnamed: 43,533
46,Unnamed: 43,555
47,Unnamed: 43,906
48,Unnamed: 43,536
49,Unnamed: 43,985
50,Unnamed: 43,223
51,Unnamed: 43,240
52,Unnamed: 43,737
53,Unnamed: 43,990
54,Unnamed: 43,528
55,Unnamed: 43,590
56,Unnamed: 43,1074
57,Unnamed: 43,630
58,Unnamed: 43,498
59,Unnamed: 43,807
60,Unnamed: 43,559
61,Unnamed: 43,911
62,Unnamed: 43,869
63,Unnamed: 43,712
64,Unnamed: 43,338
65,Unnamed: 43,1201
66,Unnamed: 43,368
67,Unnamed: 43,531
68,Unnamed: 43,147
69,Unnamed: 43,871
70,Unnamed: 43,118
71,Unnamed: 43,249
72,Unnamed: 43,986
73,Unnamed: 43,1076
74,Unnamed: 43,550
75,Unnamed: 43,1153
76,Unnamed: 43,1255
77,Unnamed: 43,572
78,Unnamed: 43,481
79,Unnamed: 43,609
80,Unnamed: 43,446
81,Unnamed: 43,501
İL PLAKA NO,Unnamed: 44,KÜTAHYA
01,Unnamed: 44,675
02,Unnamed: 44,1012
03,Unnamed: 44,97
04,Unnamed: 44,1377
05,Unnamed: 44,652
06,Unnamed: 44,312
07,Unnamed: 44,361
08,Unnamed: 44,1281
09,Unnamed: 44,414
10,Unnamed: 44,227
11,Unnamed: 44,110
12,Unnamed: 44,1183
13,Unnamed: 44,1374
14,Unnamed: 44,321
15,Unnamed: 44,240
16,Unnamed: 44,182
17,Unnamed: 44,419
18,Unnamed: 44,455
19,Unnamed: 44,561
20,Unnamed: 44,296
21,Unnamed: 44,1194
22,Unnamed: 44,586
23,Unnamed: 44,1045
24,Unnamed: 44,1012
25,Unnamed: 44,1197
26,Unnamed: 44,79
27,Unnamed: 44,891
28,Unnamed: 44,922
29,Unnamed: 44,1084
30,Unnamed: 44,1582
31,Unnamed: 44,871
32,Unnamed: 44,242
33,Unnamed: 44,668
34,Unnamed: 44,354
35,Unnamed: 44,334
36,Unnamed: 44,1399
37,Unnamed: 44,567
38,Unnamed: 44,610
39,Unnamed: 44,562
40,Unnamed: 44,482
41,Unnamed: 44,243
42,Unnamed: 44,323
44,Unnamed: 44,948
45,Unnamed: 44,314
46,Unnamed: 44,868
47,Unnamed: 44,1224
48,Unnamed: 44,423
49,Unnamed: 44,1293
50,Unnamed: 44,531
51,Unnamed: 44,557
52,Unnamed: 44,880
53,Unnamed: 44,1133
54,Unnamed: 44,206
55,Unnamed: 44,733
56,Unnamed: 44,1381
57,Unnamed: 44,747
58,Unnamed: 44,763
59,Unnamed: 44,484
60,Unnamed: 44,702
61,Unnamed: 44,1054
62,Unnamed: 44,1135
63,Unnamed: 44,1030
64,Unnamed: 44,138
65,Unnamed: 44,1509
66,Unnamed: 44,536
67,Unnamed: 44,387
68,Unnamed: 44,455
69,Unnamed: 44,1136
70,Unnamed: 44,436
71,Unnamed: 44,395
72,Unnamed: 44,1294
73,Unnamed: 44,1393
74,Unnamed: 44,475
75,Unnamed: 44,1418
76,Unnamed: 44,1521
77,Unnamed: 44,249
78,Unnamed: 44,454
79,Unnamed: 44,926
80,Unnamed: 44,764
81,Unnamed: 44,274
İL PLAKA NO,Unnamed: 45,MALATYA
01,Unnamed: 45,396
02,Unnamed: 45,186
03,Unnamed: 45,852
04,Unnamed: 45,593
05,Unnamed: 45,457
06,Unnamed: 45,652
07,Unnamed: 45,953
08,Unnamed: 45,605
09,Unnamed: 45,1153
10,Unnamed: 45,1176
11,Unnamed: 45,953
12,Unnamed: 45,235
13,Unnamed: 45,426
14,Unnamed: 45,840
15,Unnamed: 45,921
16,Unnamed: 45,1024
17,Unnamed: 45,1304
18,Unnamed: 45,683
19,Unnamed: 45,524
20,Unnamed: 45,1034
21,Unnamed: 45,246
22,Unnamed: 45,1335
23,Unnamed: 45,97
24,Unnamed: 45,361
25,Unnamed: 45,411
26,Unnamed: 45,872
27,Unnamed: 45,241
28,Unnamed: 45,532
29,Unnamed: 45,491
30,Unnamed: 45,724
31,Unnamed: 45,375
32,Unnamed: 45,892
33,Unnamed: 45,467
34,Unnamed: 45,1103
35,Unnamed: 45,1179
36,Unnamed: 45,615
37,Unnamed: 45,711
38,Unnamed: 45,335
39,Unnamed: 45,1312
40,Unnamed: 45,469
41,Unnamed: 45,992
42,Unnamed: 45,641
43,Unnamed: 45,948
45,Unnamed: 45,1159
46,Unnamed: 45,222
47,Unnamed: 45,341
48,Unnamed: 45,1162
49,Unnamed: 45,344
50,Unnamed: 45,418
51,Unnamed: 45,467
52,Unnamed: 45,562
53,Unnamed: 45,654
54,Unnamed: 45,955
55,Unnamed: 45,586
56,Unnamed: 45,433
57,Unnamed: 45,711
58,Unnamed: 45,244
59,Unnamed: 45,1234
60,Unnamed: 45,348
61,Unnamed: 45,584
62,Unnamed: 45,233
63,Unnamed: 45,269
64,Unnamed: 45,964
65,Unnamed: 45,560
66,Unnamed: 45,464
67,Unnamed: 45,916
68,Unnamed: 45,494
69,Unnamed: 45,489
70,Unnamed: 45,642
71,Unnamed: 45,578
72,Unnamed: 45,346
73,Unnamed: 45,539
74,Unnamed: 45,892
75,Unnamed: 45,640
76,Unnamed: 45,734
77,Unnamed: 45,1058
78,Unnamed: 45,826
79,Unnamed: 45,304
80,Unnamed: 45,304
81,Unnamed: 45,887
İL PLAKA NO,Unnamed: 46,MANİSA
01,Unnamed: 46,885
02,Unnamed: 46,1223
03,Unnamed: 46,307
04,Unnamed: 46,1627
05,Unnamed: 46,902
06,Unnamed: 46,562
07,Unnamed: 46,427
08,Unnamed: 46,1531
09,Unnamed: 46,152
10,Unnamed: 46,138
11,Unnamed: 46,393
12,Unnamed: 46,1394
13,Unnamed: 46,1585
14,Unnamed: 46,569
15,Unnamed: 46,368
16,Unnamed: 46,288
17,Unnamed: 46,328
18,Unnamed: 46,705
19,Unnamed: 46,811
20,Unnamed: 46,206
21,Unnamed: 46,1405
22,Unnamed: 46,556
23,Unnamed: 46,1256
24,Unnamed: 46,1262
25,Unnamed: 46,1447
26,Unnamed: 46,392
27,Unnamed: 46,1102
28,Unnamed: 46,1172
29,Unnamed: 46,1334
30,Unnamed: 46,1792
31,Unnamed: 46,1081
32,Unnamed: 46,370
33,Unnamed: 46,878
34,Unnamed: 46,529
35,Unnamed: 46,37
36,Unnamed: 46,1649
37,Unnamed: 46,816
38,Unnamed: 46,820
39,Unnamed: 46,570
40,Unnamed: 46,732
41,Unnamed: 46,417
42,Unnamed: 46,533
43,Unnamed: 46,314
44,Unnamed: 46,1159
46,Unnamed: 46,1079
47,Unnamed: 46,1434
48,Unnamed: 46,251
49,Unnamed: 46,1503
50,Unnamed: 46,741
51,Unnamed: 46,768
52,Unnamed: 46,1130
53,Unnamed: 46,1383
54,Unnamed: 46,455
55,Unnamed: 46,983
56,Unnamed: 46,1592
57,Unnamed: 46,981
58,Unnamed: 46,1013
59,Unnamed: 46,506
60,Unnamed: 46,952
61,Unnamed: 46,1304
62,Unnamed: 46,1385
63,Unnamed: 46,1240
64,Unnamed: 46,195
65,Unnamed: 46,1719
66,Unnamed: 46,786
67,Unnamed: 46,636
68,Unnamed: 46,665
69,Unnamed: 46,1386
70,Unnamed: 46,646
71,Unnamed: 46,645
72,Unnamed: 46,1504
73,Unnamed: 46,1604
74,Unnamed: 46,723
75,Unnamed: 46,1668
76,Unnamed: 46,1771
77,Unnamed: 46,354
78,Unnamed: 46,703
79,Unnamed: 46,1137
80,Unnamed: 46,974
81,Unnamed: 46,523
İL PLAKA NO,Unnamed: 47,KAHRAMANMARAŞ
01,Unnamed: 47,197
02,Unnamed: 47,162
03,Unnamed: 47,772
04,Unnamed: 47,815
05,Unnamed: 47,500
06,Unnamed: 47,572
07,Unnamed: 47,744
08,Unnamed: 47,827
09,Unnamed: 47,1073
10,Unnamed: 47,1096
11,Unnamed: 47,873
12,Unnamed: 47,457
13,Unnamed: 47,572
14,Unnamed: 47,760
15,Unnamed: 47,841
16,Unnamed: 47,944
17,Unnamed: 47,1224
18,Unnamed: 47,603
19,Unnamed: 47,538
20,Unnamed: 47,954
21,Unnamed: 47,368
22,Unnamed: 47,1255
23,Unnamed: 47,319
24,Unnamed: 47,575
25,Unnamed: 47,633
26,Unnamed: 47,792
27,Unnamed: 47,78
28,Unnamed: 47,614
29,Unnamed: 47,678
30,Unnamed: 47,769
31,Unnamed: 47,176
32,Unnamed: 47,812
33,Unnamed: 47,268
34,Unnamed: 47,1023
35,Unnamed: 47,1099
36,Unnamed: 47,837
37,Unnamed: 47,709
38,Unnamed: 47,254
39,Unnamed: 47,1232
40,Unnamed: 47,389
41,Unnamed: 47,912
42,Unnamed: 47,555
43,Unnamed: 47,868
44,Unnamed: 47,222
45,Unnamed: 47,1079
47,Unnamed: 47,411
48,Unnamed: 47,1053
49,Unnamed: 47,566
50,Unnamed: 47,338
51,Unnamed: 47,386
52,Unnamed: 47,605
53,Unnamed: 47,809
54,Unnamed: 47,875
55,Unnamed: 47,629
56,Unnamed: 47,547
57,Unnamed: 47,754
58,Unnamed: 47,326
59,Unnamed: 47,1154
60,Unnamed: 47,391
61,Unnamed: 47,730
62,Unnamed: 47,455
63,Unnamed: 47,217
64,Unnamed: 47,884
65,Unnamed: 47,731
66,Unnamed: 47,453
67,Unnamed: 47,836
68,Unnamed: 47,414
69,Unnamed: 47,699
70,Unnamed: 47,490
71,Unnamed: 47,498
72,Unnamed: 47,460
73,Unnamed: 47,580
74,Unnamed: 47,855
75,Unnamed: 47,862
76,Unnamed: 47,908
77,Unnamed: 47,978
78,Unnamed: 47,786
79,Unnamed: 47,141
80,Unnamed: 47,105
81,Unnamed: 47,807
İL PLAKA NO,Unnamed: 48,MARDİN
01,Unnamed: 48,549
02,Unnamed: 48,294
03,Unnamed: 48,1127
04,Unnamed: 48,518
05,Unnamed: 48,798
06,Unnamed: 48,980
07,Unnamed: 48,1095
08,Unnamed: 48,604
09,Unnamed: 48,1428
10,Unnamed: 48,1451
11,Unnamed: 48,1281
12,Unnamed: 48,236
13,Unnamed: 48,281
14,Unnamed: 48,1168
15,Unnamed: 48,1196
16,Unnamed: 48,1352
17,Unnamed: 48,1632
18,Unnamed: 48,1011
19,Unnamed: 48,865
20,Unnamed: 48,1310
21,Unnamed: 48,94
22,Unnamed: 48,1663
23,Unnamed: 48,247
24,Unnamed: 48,501
25,Unnamed: 48,410
26,Unnamed: 48,1200
27,Unnamed: 48,333
28,Unnamed: 48,772
29,Unnamed: 48,611
30,Unnamed: 48,386
31,Unnamed: 48,527
32,Unnamed: 48,1167
33,Unnamed: 48,619
34,Unnamed: 48,1431
35,Unnamed: 48,1454
36,Unnamed: 48,614
37,Unnamed: 48,1051
38,Unnamed: 48,663
39,Unnamed: 48,1640
40,Unnamed: 48,797
41,Unnamed: 48,1321
42,Unnamed: 48,906
43,Unnamed: 48,1224
44,Unnamed: 48,341
45,Unnamed: 48,1434
46,Unnamed: 48,411
48,Unnamed: 48,1404
49,Unnamed: 48,362
50,Unnamed: 48,746
51,Unnamed: 48,756
52,Unnamed: 48,815
53,Unnamed: 48,659
54,Unnamed: 48,1283
55,Unnamed: 48,927
56,Unnamed: 48,235
57,Unnamed: 48,1052
58,Unnamed: 48,585
59,Unnamed: 48,1562
60,Unnamed: 48,688
61,Unnamed: 48,704
62,Unnamed: 48,374
63,Unnamed: 48,188
64,Unnamed: 48,1239
65,Unnamed: 48,440
66,Unnamed: 48,805
67,Unnamed: 48,1244
68,Unnamed: 48,817
69,Unnamed: 48,535
70,Unnamed: 48,841
71,Unnamed: 48,906
72,Unnamed: 48,148
73,Unnamed: 48,198
74,Unnamed: 48,1232
75,Unnamed: 48,639
76,Unnamed: 48,616
77,Unnamed: 48,1386
78,Unnamed: 48,1167
79,Unnamed: 48,388
80,Unnamed: 48,456
81,Unnamed: 48,1215
İL PLAKA NO,Unnamed: 49,MUĞLA
01,Unnamed: 49,855
02,Unnamed: 49,1193
03,Unnamed: 49,348
04,Unnamed: 49,1632
05,Unnamed: 49,943
06,Unnamed: 49,604
07,Unnamed: 49,309
08,Unnamed: 49,1572
09,Unnamed: 49,98
10,Unnamed: 49,389
11,Unnamed: 49,533
12,Unnamed: 49,1396
13,Unnamed: 49,1587
14,Unnamed: 49,743
15,Unnamed: 49,240
16,Unnamed: 49,539
17,Unnamed: 49,547
18,Unnamed: 49,746
19,Unnamed: 49,853
20,Unnamed: 49,150
21,Unnamed: 49,1408
22,Unnamed: 49,766
23,Unnamed: 49,1259
24,Unnamed: 49,1267
25,Unnamed: 49,1453
26,Unnamed: 49,482
27,Unnamed: 49,1071
28,Unnamed: 49,1213
29,Unnamed: 49,1375
30,Unnamed: 49,1762
31,Unnamed: 49,1051
32,Unnamed: 49,269
33,Unnamed: 49,775
34,Unnamed: 49,776
35,Unnamed: 49,226
36,Unnamed: 49,1655
37,Unnamed: 49,852
38,Unnamed: 49,823
39,Unnamed: 49,780
40,Unnamed: 49,773
41,Unnamed: 49,666
42,Unnamed: 49,536
43,Unnamed: 49,423
44,Unnamed: 49,1162
45,Unnamed: 49,251
46,Unnamed: 49,1053
47,Unnamed: 49,1404
49,Unnamed: 49,1506
50,Unnamed: 49,744
51,Unnamed: 49,771
52,Unnamed: 49,1171
53,Unnamed: 49,1424
54,Unnamed: 49,629
55,Unnamed: 49,1024
56,Unnamed: 49,1595
57,Unnamed: 49,1022
58,Unnamed: 49,1019
59,Unnamed: 49,716
60,Unnamed: 49,993
61,Unnamed: 49,1345
62,Unnamed: 49,1390
63,Unnamed: 49,1210
64,Unnamed: 49,280
65,Unnamed: 49,1722
66,Unnamed: 49,827
67,Unnamed: 49,810
68,Unnamed: 49,668
69,Unnamed: 49,1392
70,Unnamed: 49,649
71,Unnamed: 49,687
72,Unnamed: 49,1507
73,Unnamed: 49,1574
74,Unnamed: 49,865
75,Unnamed: 49,1674
76,Unnamed: 49,1776
77,Unnamed: 49,605
78,Unnamed: 49,796
79,Unnamed: 49,1107
80,Unnamed: 49,944
81,Unnamed: 49,697
İL PLAKA NO,Unnamed: 50,MUŞ
01,Unnamed: 50,741
02,Unnamed: 50,455
03,Unnamed: 50,1196
04,Unnamed: 50,246
05,Unnamed: 50,751
06,Unnamed: 50,996
07,Unnamed: 50,1298
08,Unnamed: 50,464
09,Unnamed: 50,1497
10,Unnamed: 50,1520
11,Unnamed: 50,1297
12,Unnamed: 50,111
13,Unnamed: 50,81
14,Unnamed: 50,1185
15,Unnamed: 50,1265
16,Unnamed: 50,1369
17,Unnamed: 50,1648
18,Unnamed: 50,1027
19,Unnamed: 50,869
20,Unnamed: 50,1379
21,Unnamed: 50,249
22,Unnamed: 50,1679
23,Unnamed: 50,251
24,Unnamed: 50,381
25,Unnamed: 50,270
26,Unnamed: 50,1217
27,Unnamed: 50,586
28,Unnamed: 50,632
29,Unnamed: 50,471
30,Unnamed: 50,379
31,Unnamed: 50,719
32,Unnamed: 50,1236
33,Unnamed: 50,811
34,Unnamed: 50,1447
35,Unnamed: 50,1523
36,Unnamed: 50,347
37,Unnamed: 50,1001
38,Unnamed: 50,679
39,Unnamed: 50,1656
40,Unnamed: 50,814
41,Unnamed: 50,1337
42,Unnamed: 50,985
43,Unnamed: 50,1293
44,Unnamed: 50,344
45,Unnamed: 50,1503
46,Unnamed: 50,566
47,Unnamed: 50,362
48,Unnamed: 50,1506
50,Unnamed: 50,762
51,Unnamed: 50,811
52,Unnamed: 50,675
53,Unnamed: 50,519
54,Unnamed: 50,1299
55,Unnamed: 50,828
56,Unnamed: 50,177
57,Unnamed: 50,969
58,Unnamed: 50,589
59,Unnamed: 50,1578
60,Unnamed: 50,692
61,Unnamed: 50,564
62,Unnamed: 50,254
63,Unnamed: 50,425
64,Unnamed: 50,1308
65,Unnamed: 50,216
66,Unnamed: 50,809
67,Unnamed: 50,1217
68,Unnamed: 50,838
69,Unnamed: 50,395
70,Unnamed: 50,986
71,Unnamed: 50,923
72,Unnamed: 50,214
73,Unnamed: 50,273
74,Unnamed: 50,1182
75,Unnamed: 50,403
76,Unnamed: 50,390
77,Unnamed: 50,1402
78,Unnamed: 50,1117
79,Unnamed: 50,624
80,Unnamed: 50,648
81,Unnamed: 50,1231
İL PLAKA NO,Unnamed: 51,NEVŞEHİR
01,Unnamed: 51,287
02,Unnamed: 51,497
03,Unnamed: 51,434
04,Unnamed: 51,888
05,Unnamed: 51,355
06,Unnamed: 51,275
07,Unnamed: 51,536
08,Unnamed: 51,894
09,Unnamed: 51,735
10,Unnamed: 51,758
11,Unnamed: 51,576
12,Unnamed: 51,652
13,Unnamed: 51,843
14,Unnamed: 51,463
15,Unnamed: 51,503
16,Unnamed: 51,648
17,Unnamed: 51,927
18,Unnamed: 51,306
19,Unnamed: 51,295
20,Unnamed: 51,617
21,Unnamed: 51,664
22,Unnamed: 51,958
23,Unnamed: 51,515
24,Unnamed: 51,523
25,Unnamed: 51,709
26,Unnamed: 51,496
27,Unnamed: 51,413
28,Unnamed: 51,562
29,Unnamed: 51,627
30,Unnamed: 51,1141
31,Unnamed: 51,483
32,Unnamed: 51,474
33,Unnamed: 51,280
34,Unnamed: 51,726
35,Unnamed: 51,761
36,Unnamed: 51,911
37,Unnamed: 51,412
38,Unnamed: 51,79
39,Unnamed: 51,935
40,Unnamed: 51,92
41,Unnamed: 51,616
42,Unnamed: 51,223
43,Unnamed: 51,531
44,Unnamed: 51,418
45,Unnamed: 51,741
46,Unnamed: 51,338
47,Unnamed: 51,746
48,Unnamed: 51,744
49,Unnamed: 51,762
51,Unnamed: 51,80
52,Unnamed: 51,614
53,Unnamed: 51,758
54,Unnamed: 51,578
55,Unnamed: 51,467
56,Unnamed: 51,851
57,Unnamed: 51,582
58,Unnamed: 51,275
59,Unnamed: 51,857
60,Unnamed: 51,339
61,Unnamed: 51,679
62,Unnamed: 51,646
63,Unnamed: 51,552
64,Unnamed: 51,546
65,Unnamed: 51,978
66,Unnamed: 51,205
67,Unnamed: 51,539
68,Unnamed: 51,76
69,Unnamed: 51,648
70,Unnamed: 51,256
71,Unnamed: 51,201
72,Unnamed: 51,763
73,Unnamed: 51,915
74,Unnamed: 51,558
75,Unnamed: 51,930
76,Unnamed: 51,1032
